person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,severe_default_history,vulnerable_borrower,est_monthly_payment,monthly_payment_to_income,stability_index,loan_grade_encoded,cb_person_default_on_file_encoded
22.0,60000,MORTGAGE,2.0,EDUCATION,1000,9.63,0,0.02,3,Male,Single,High School,UK,Wales,Cardiff,Unemployed,36,0.0166666666666666,5442.002980892179,0.1073667163482029,8,0.3104829986484079,0,0,0,30.452777777777776,0.006090555555555555,6.0,1,0
25.0,22000,RENT,3.0,PERSONAL,5000,16.32,1,0.23,3,Female,Married,Master,USA,New York,New York City,Full-time,60,0.2272727272727272,6000.572784563277,0.5000260356619671,4,0.7858294528814116,0,0,1,96.93333333333334,0.05287272727272728,9.0,5,0
25.0,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,10000,10.83,0,0.17,4,Female,Married,Bachelor,USA,California,Los Angeles,Full-time,36,0.1666666666666666,11199.31267156251,0.3533218778593752,11,0.7500327370241039,0,0,0,307.8611111111111,0.061572222222222216,36.0,2,0
22.0,22800,RENT,4.0,EDUCATION,5000,13.85,0,0.22,2,Female,Married,Master,Canada,Ontario,Toronto,Self-employed,24,0.219298245614035,3141.831978449285,0.3570978937916353,1,0.7221151096497278,2,1,0,237.1875,0.12483552631578948,8.0,3,1
26.0,22800,RENT,4.0,DEBTCONSOLIDATION,5000,13.57,0,0.22,4,Female,Single,High School,UK,Scotland,Glasgow,Part-time,36,0.219298245614035,2665.282874741281,0.3361966173132141,9,0.2030526110267249,0,0,0,157.73611111111111,0.08301900584795321,16.0,3,0
23.0,22944,RENT,7.0,EDUCATION,5000,11.11,0,0.22,3,Male,Widowed,High School,UK,Wales,Swansea,Part-time,24,0.2179218967921896,6196.206909714851,0.4879797293285761,15,0.6407527325835038,0,0,1,231.47916666666666,0.12106650976290097,21.0,2,0
24.0,22992,RENT,1.0,HOMEIMPROVEMENT,5000,13.06,1,0.22,3,Female,Single,High School,UK,England,London,Full-time,60,0.2174669450243563,3889.27978162445,0.3866249035153292,14,0.697469487540151,0,1,0,94.21666666666667,0.049173625608907444,3.0,3,1
24.0,23000,RENT,1.0,PERSONAL,5000,13.48,0,0.22,2,Female,Single,Bachelor,UK,Wales,Cardiff,Unemployed,60,0.217391304347826,4166.536043816751,0.398545045383337,11,0.4470607292822377,1,1,0,94.56666666666666,0.04933913043478261,2.0,3,1
24.0,23000,RENT,2.0,EDUCATION,5000,10.99,0,0.22,4,Male,Single,Bachelor,UK,Wales,Swansea,Full-time,12,0.217391304347826,1872.642870726273,0.2988105595967945,5,0.0770842800558641,0,0,0,462.4583333333334,0.2412826086956522,8.0,2,0
26.0,23484,RENT,4.0,VENTURE,5000,7.49,0,0.21,2,Female,Divorced,High School,USA,New York,New York City,Full-time,24,0.2129109180718787,4533.358120840562,0.405951205963233,5,0.1578312023549428,0,0,1,223.9375,0.11442897291773123,8.0,1,0
23.0,24000,RENT,0.0,HOMEIMPROVEMENT,5000,14.27,1,0.21,2,Male,Married,High School,UK,England,Manchester,Part-time,24,0.2083333333333333,6166.014549254737,0.4652506062189474,15,0.4469258084638781,0,1,1,238.0625,0.11903125,0.0,3,1
22.0,60000,MORTGAGE,6.0,EDUCATION,1600,11.66,0,0.03,4,Male,Married,Bachelor,USA,Texas,Dallas,Full-time,36,0.0266666666666666,4782.509796151396,0.1063751632691899,4,0.6362388844198381,1,1,0,49.626666666666665,0.009925333333333333,24.0,3,0
26.0,24000,RENT,0.0,VENTURE,5000,8.9,0,0.21,2,Male,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.2083333333333333,3307.567404780985,0.3461486418658743,8,0.8926665555862894,1,1,0,90.75,0.045375,0.0,1,0
24.0,24000,RENT,4.0,DEBTCONSOLIDATION,5000,7.51,0,0.21,2,Male,Married,High School,Canada,BC,Vancouver,Full-time,60,0.2083333333333333,3826.147074004916,0.3677561280835381,3,0.9049653204774464,2,1,0,89.59166666666667,0.04479583333333333,8.0,1,0
23.0,24000,RENT,4.0,PERSONAL,5000,6.62,0,0.21,4,Male,Single,High School,UK,Scotland,Edinburgh,Part-time,24,0.2083333333333333,7181.150416592266,0.5075479340246778,2,0.6840656076868716,0,0,1,222.125,0.1110625,16.0,1,0
22.0,24000,RENT,4.0,EDUCATION,5000,16.49,0,0.21,4,Male,Married,Bachelor,UK,England,Manchester,Full-time,60,0.2083333333333333,5444.19575557615,0.4351748231490063,10,0.3191294852956557,0,0,1,97.075,0.048537500000000004,16.0,4,0
23.0,54000,MORTGAGE,3.0,MEDICAL,7500,11.03,1,0.14,3,Female,Married,Bachelor,USA,New York,New York City,Full-time,36,0.1388888888888889,6859.345462897865,0.265913804868479,11,0.2728683778085294,1,1,0,231.3125,0.051402777777777776,9.0,3,1
23.0,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,7500,8.0,0,0.13,2,Female,Divorced,Bachelor,USA,Texas,Dallas,Full-time,36,0.125,4842.847653599797,0.2057141275599966,5,0.5065969609537857,1,1,0,225.00000000000003,0.045000000000000005,0.0,1,0
21.0,24000,RENT,5.0,EDUCATION,5000,10.99,0,0.21,4,Female,Divorced,Bachelor,UK,Wales,Swansea,Full-time,24,0.2083333333333333,1427.457845121051,0.2678107435467105,8,0.1244521921139784,0,0,0,231.2291666666667,0.11561458333333335,20.0,2,0
21.0,24000,RENT,3.0,HOMEIMPROVEMENT,5000,15.31,1,0.21,2,Female,Divorced,High School,UK,Wales,Swansea,Full-time,60,0.2083333333333333,5796.337782570217,0.4498474076070924,3,0.6690746206549489,1,1,1,96.09166666666667,0.048045833333333336,6.0,4,1
23.0,60000,MORTGAGE,1.0,PERSONAL,9900,9.76,0,0.17,3,Male,Single,Bachelor,Canada,BC,Vancouver,Unemployed,60,0.165,15108.22814999078,0.4168038024998464,8,0.2692451863796424,1,1,0,181.10399999999998,0.0362208,3.0,2,0
22.0,60000,MORTGAGE,1.0,EDUCATION,7500,11.66,0,0.13,2,Female,Married,High School,UK,Wales,Cardiff,Full-time,24,0.125,11013.60874565086,0.3085601457608476,7,0.6679165070115324,0,0,0,348.9375,0.0697875,2.0,3,0
23.0,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,9.45,0,0.1,2,Female,Married,High School,UK,Wales,Swansea,Full-time,36,0.1,11294.51433451419,0.2882419055752365,10,0.2819548375604904,1,1,0,182.41666666666666,0.03648333333333333,14.0,2,0
25.0,24000,RENT,3.0,EDUCATION,5000,6.92,0,0.21,4,Female,Single,High School,USA,Texas,Houston,Full-time,36,0.2083333333333333,1430.779364311734,0.2679491401796556,11,0.1758721906959822,0,0,0,148.5,0.07425,12.0,1,0
22.0,60000,MORTGAGE,1.0,EDUCATION,17000,9.45,0,0.28,4,Female,Married,High School,USA,California,Los Angeles,Full-time,36,0.2833333333333333,17614.7782075224,0.5769129701253733,8,0.3960534377821122,2,1,0,516.8472222222222,0.10336944444444443,4.0,2,0
26.0,60000,MORTGAGE,0.0,PERSONAL,9800,7.75,0,0.16,3,Female,Single,Bachelor,Canada,BC,Victoria,Self-employed,60,0.1633333333333333,8396.104850107127,0.3032684141684521,7,0.9438770522292792,0,0,0,175.99166666666665,0.03519833333333333,0.0,1,0
22.0,60000,MORTGAGE,6.0,MEDICAL,8000,8.07,0,0.13,4,Female,Single,Bachelor,UK,Wales,Cardiff,Full-time,60,0.1333333333333333,14528.09160801184,0.3754681934668639,4,0.5694670465688417,0,0,0,144.09333333333333,0.028818666666666666,24.0,1,0
21.0,24000,RENT,2.0,MEDICAL,5000,12.98,0,0.21,2,Male,Single,High School,UK,Wales,Swansea,Self-employed,60,0.2083333333333333,6063.908030913156,0.4609961679547149,1,0.5406679047208858,0,0,1,94.15,0.047075000000000006,4.0,3,0
25.0,24000,RENT,2.0,DEBTCONSOLIDATION,5000,12.61,0,0.21,3,Female,Widowed,High School,UK,England,Manchester,Unemployed,60,0.2083333333333333,1928.913817969209,0.2887047424153837,10,0.1507091375010285,1,1,0,93.84166666666668,0.04692083333333334,6.0,3,0
23.0,24000,RENT,5.0,PERSONAL,5000,10.75,0,0.21,3,Male,Married,High School,USA,New York,Buffalo,Full-time,24,0.2083333333333333,4056.246412410656,0.3773436005171106,6,0.4659001810886197,0,0,0,230.72916666666666,0.11536458333333333,15.0,2,0
23.0,24000,RENT,4.0,DEBTCONSOLIDATION,5000,10.62,0,0.21,4,Male,Single,Bachelor,USA,Texas,Houston,Full-time,24,0.2083333333333333,5430.639554516189,0.4346099814381746,15,0.3789421288928504,0,0,1,230.45833333333334,0.11522916666666667,16.0,2,0
23.0,24000,RENT,1.0,VENTURE,5000,11.48,0,0.21,4,Male,Divorced,Bachelor,Canada,Ontario,Ottawa,Full-time,36,0.2083333333333333,4288.650578339375,0.3870271074308073,5,0.726119482302877,1,1,0,154.83333333333334,0.07741666666666668,4.0,2,0
22.0,24000,RENT,2.0,PERSONAL,5000,8.94,0,0.21,3,Male,Married,Bachelor,UK,Wales,Cardiff,Full-time,36,0.2083333333333333,2317.352134690717,0.3048896722787799,9,0.7880459644694634,1,1,0,151.30555555555554,0.07565277777777778,6.0,1,0
22.0,24044,RENT,2.0,PERSONAL,5000,8.9,0,0.21,3,Female,Single,Master,USA,Texas,Houston,Part-time,36,0.2079520878389619,4030.859944416658,0.3755972360845391,3,0.2226344341833081,0,0,0,151.25,0.07548660788554316,6.0,1,0
24.0,60204,MORTGAGE,8.0,PERSONAL,10000,7.49,0,0.17,4,Male,Married,Master,USA,Texas,Dallas,Full-time,36,0.1661019201381968,17390.48704142798,0.4549612491101584,1,0.6328811405643966,1,1,0,298.5833333333333,0.05951431798551591,32.0,1,0
21.0,24996,RENT,0.0,DEBTCONSOLIDATION,5000,15.31,1,0.2,3,Male,Divorced,Bachelor,UK,Wales,Cardiff,Part-time,60,0.2000320051208193,2467.144460611409,0.2987335757965838,3,0.44779202806926,0,0,0,96.09166666666667,0.046131381020963355,0.0,4,0
21.0,24996,RENT,2.0,EDUCATION,5000,16.45,1,0.2,4,Female,Married,High School,UK,Scotland,Edinburgh,Self-employed,60,0.2000320051208193,5502.478880301986,0.4201663818331728,11,0.3864032242989558,1,1,1,97.04166666666666,0.04658745399263882,8.0,5,0
22.0,24996,RENT,3.0,MEDICAL,5000,15.31,1,0.2,3,Female,Single,Master,Canada,BC,Vancouver,Full-time,36,0.2000320051208193,4636.990786111079,0.385541318055332,9,0.7445282368254607,0,1,0,160.15277777777777,0.07688563503493892,9.0,4,1
21.0,24996,RENT,1.0,DEBTCONSOLIDATION,5000,13.48,0,0.2,3,Male,Single,High School,USA,New York,New York City,Unemployed,24,0.2000320051208193,7102.212609138202,0.4841659709208754,4,0.793950036439059,0,1,1,236.41666666666666,0.11349815970555288,3.0,3,1
26.0,25000,RENT,2.0,MEDICAL,5000,12.69,0,0.2,3,Female,Single,High School,UK,Wales,Swansea,Full-time,36,0.2,3480.485297070376,0.339219411882815,12,0.3363959993814976,1,1,0,156.51388888888889,0.07512666666666666,6.0,2,0
22.0,60400,MORTGAGE,0.0,EDUCATION,24000,6.54,0,0.4,3,Female,Single,High School,USA,New York,New York City,Part-time,60,0.3973509933774834,8238.01982129156,0.5337420500213834,2,0.4337898623094073,0,0,0,426.15999999999997,0.08466754966887417,0.0,1,0
24.0,60400,OWN,5.0,VENTURE,5500,8.0,0,0.09,2,Male,Single,High School,Canada,Quebec,Quebec City,Part-time,60,0.0910596026490066,10344.80359218479,0.2623311853010726,7,0.1979206169316838,1,1,0,99.0,0.019668874172185432,10.0,1,0
24.0,54417,MORTGAGE,1.0,MEDICAL,9525,11.66,1,0.18,3,Male,Single,High School,Canada,Ontario,Ottawa,Full-time,36,0.1750372126357572,3420.321365580385,0.2378911253023942,2,0.8497728278384042,0,1,0,295.43375,0.06514885054302882,3.0,3,1
23.0,25000,RENT,1.0,EDUCATION,5000,10.99,0,0.2,4,Female,Single,High School,USA,California,Los Angeles,Part-time,36,0.2,7292.75899559238,0.4917103598236951,15,0.8324248352612161,1,1,1,154.1527777777778,0.07399333333333334,4.0,2,0
24.0,25000,RENT,5.0,VENTURE,5000,7.49,0,0.2,4,Male,Single,Bachelor,Canada,BC,Vancouver,Full-time,36,0.2,2075.366555963172,0.2830146622385269,1,0.172311095491588,0,0,0,149.29166666666666,0.07165999999999999,20.0,1,0
25.0,60500,OWN,6.0,PERSONAL,17000,12.42,0,0.28,2,Male,Married,High School,UK,Wales,Swansea,Full-time,36,0.2809917355371901,4254.958133905735,0.3513216220480286,15,0.3198901017798791,0,0,0,530.8722222222223,0.1052969696969697,12.0,2,0
23.0,60500,MORTGAGE,4.0,EDUCATION,5000,14.27,0,0.08,3,Male,Single,High School,Canada,BC,Victoria,Part-time,36,0.0826446280991735,3795.940760759213,0.1453874505910613,9,0.3113481246792771,1,1,0,158.70833333333334,0.031479338842975206,12.0,3,1
23.0,25000,RENT,0.0,DEBTCONSOLIDATION,5000,6.91,0,0.2,3,Female,Married,High School,USA,California,San Francisco,Full-time,36,0.2,2034.449825694777,0.2813779930277911,4,0.5984243598369441,0,0,0,148.48611111111111,0.07127333333333333,0.0,1,0
24.0,54500,MORTGAGE,7.0,MEDICAL,8000,17.49,1,0.15,4,Female,Single,Bachelor,UK,England,London,Part-time,36,0.146788990825688,11508.15935303091,0.3579478780372644,2,0.1395891343867018,0,0,0,261.0888888888889,0.0574874617737003,28.0,4,0
24.0,25000,RENT,3.0,VENTURE,5000,7.14,0,0.2,2,Female,Single,High School,Canada,BC,Vancouver,Unemployed,36,0.2,5578.582769414608,0.4231433107765843,15,0.4443269911736931,0,0,1,148.80555555555554,0.07142666666666665,6.0,1,0
22.0,60500,MORTGAGE,6.0,EDUCATION,12000,8.94,0,0.2,3,Female,Single,Bachelor,UK,Scotland,Edinburgh,Unemployed,12,0.1983471074380165,18117.40251692304,0.4978083060648437,6,0.5703128925318265,0,0,0,1089.3999999999999,0.21607933884297517,18.0,1,0
23.0,25000,RENT,8.0,EDUCATION,5000,10.62,0,0.2,3,Female,Single,Bachelor,UK,Wales,Swansea,Full-time,36,0.2,3416.169972214847,0.3366467988885939,5,0.861569062781796,0,0,0,153.63888888888889,0.07374666666666665,24.0,2,0
24.0,60500,MORTGAGE,8.0,EDUCATION,6000,7.68,0,0.1,4,Male,Single,Bachelor,UK,Wales,Cardiff,Part-time,36,0.0991735537190082,9263.80741706041,0.2522943374720729,11,0.7925665891242801,1,1,0,179.46666666666667,0.03559669421487603,32.0,1,0
24.0,25000,RENT,2.0,DEBTCONSOLIDATION,5000,8.94,1,0.2,2,Male,Married,Master,Canada,BC,Victoria,Full-time,24,0.2,3454.193604728749,0.3381677441891499,2,0.0517836805230082,1,1,0,226.95833333333334,0.10894,4.0,1,0
22.0,60612,MORTGAGE,2.0,MEDICAL,18000,13.72,0,0.3,3,Female,Single,Bachelor,USA,Texas,Dallas,Part-time,60,0.2969708968521085,5083.946974768286,0.3808478019990808,11,0.7902977959659256,0,1,0,341.15999999999997,0.06754306078004355,6.0,3,1
22.0,60612,MORTGAGE,6.0,PERSONAL,5300,10.99,0,0.09,4,Male,Single,Master,USA,New York,New York City,Full-time,60,0.0874414307397875,17077.18983972759,0.3691874519852107,10,0.3937893999349484,0,0,0,98.04116666666667,0.01941024879561803,24.0,2,0
21.0,25000,RENT,0.0,DEBTCONSOLIDATION,5000,12.86,1,0.2,2,Male,Married,Master,UK,England,Manchester,Self-employed,60,0.2,5179.62976830689,0.4071851907322756,9,0.1546834166703566,0,1,1,94.05,0.045144,0.0,4,1
25.0,60626,MORTGAGE,4.0,DEBTCONSOLIDATION,2500,6.92,0,0.04,3,Male,Single,Bachelor,USA,Texas,Houston,Full-time,12,0.0412364332134727,7437.299481580275,0.163911514557785,3,0.684936540364901,1,1,0,222.75,0.04408999439184508,12.0,1,0
22.0,60635,MORTGAGE,5.0,EDUCATION,6800,13.49,0,0.11,2,Male,Married,Bachelor,UK,Wales,Swansea,Full-time,36,0.1121464500700915,12703.58949401933,0.3216556360850883,10,0.6921946256442485,1,1,0,214.37,0.04242500206151562,10.0,3,1
23.0,60785,MORTGAGE,7.0,DEBTCONSOLIDATION,10625,13.99,0,0.17,2,Female,Single,High School,Canada,BC,Victoria,Full-time,36,0.1747964135888788,12844.49471383931,0.3861066827973893,8,0.6125666193170174,0,0,0,336.4288194444444,0.06641681061665432,14.0,3,0
22.0,26000,RENT,6.0,PERSONAL,5000,11.99,0,0.19,2,Male,Married,High School,Canada,Ontario,Ottawa,Full-time,60,0.1923076923076923,4578.034633613263,0.3683859474466639,13,0.7674498720510583,0,0,0,93.32499999999999,0.04307307692307692,12.0,2,0
26.0,60996,MORTGAGE,2.0,PERSONAL,12000,12.21,0,0.2,4,Female,Married,High School,UK,England,London,Unemployed,12,0.1967342120794806,7502.900575802067,0.3197406481704057,2,0.060471546127746,0,0,0,1122.1000000000001,0.22075545937438523,8.0,2,0
24.0,26400,RENT,5.0,MEDICAL,5000,7.9,0,0.19,4,Female,Married,Master,Canada,BC,Victoria,Full-time,36,0.1893939393939394,2043.895103989936,0.2668142084844672,9,0.5718501874896104,1,1,0,149.86111111111111,0.06811868686868687,20.0,1,0
21.0,26400,RENT,2.0,EDUCATION,5000,13.49,0,0.19,2,Female,Single,Bachelor,Canada,Ontario,Toronto,Full-time,24,0.1893939393939394,2475.5913347064,0.2831663384358485,15,0.9417058609460638,0,1,0,236.4375,0.1074715909090909,4.0,3,1
25.0,61000,OWN,2.0,EDUCATION,15000,14.65,0,0.25,3,Male,Single,Master,Canada,Quebec,Quebec City,Part-time,12,0.2459016393442623,14600.71966309194,0.4852576993949499,9,0.5746368570279377,1,1,0,1433.125,0.28192622950819674,6.0,3,1
23.0,26400,RENT,3.0,EDUCATION,5000,15.99,0,0.19,3,Female,Widowed,High School,UK,Scotland,Glasgow,Part-time,60,0.1893939393939394,6809.268492083003,0.4473207762152653,13,0.4136670286334812,1,1,1,96.65833333333333,0.04393560606060606,9.0,4,0
22.0,61000,MORTGAGE,6.0,MEDICAL,12000,13.49,0,0.2,2,Male,Single,Bachelor,UK,England,London,Part-time,36,0.1967213114754098,14720.3233422636,0.4380380875780917,12,0.5345808010497952,0,0,0,378.3,0.07441967213114754,12.0,3,0
21.0,27000,RENT,5.0,VENTURE,5000,5.42,0,0.19,3,Male,Married,Bachelor,Canada,Quebec,Quebec City,Self-employed,60,0.1851851851851851,7997.993259434004,0.481407157756815,13,0.6175644841981012,1,1,1,87.85,0.039044444444444444,15.0,1,0
25.0,55000,MORTGAGE,4.0,MEDICAL,9000,16.77,1,0.16,2,Male,Single,PhD,Canada,Ontario,Toronto,Full-time,12,0.1636363636363636,16282.71980747334,0.4596858146813335,9,0.0912893757924325,1,1,0,875.775,0.1910781818181818,8.0,4,1
23.0,61000,OWN,1.0,PERSONAL,12000,11.71,0,0.2,2,Male,Married,Bachelor,USA,California,San Francisco,Full-time,24,0.1967213114754098,7009.251397259066,0.3116270720862142,3,0.8453276449168691,0,0,0,558.55,0.10987868852459017,2.0,2,0
23.0,27000,RENT,2.0,MEDICAL,5000,16.77,1,0.19,2,Female,Single,Master,Canada,BC,Vancouver,Full-time,12,0.1851851851851851,5527.846011964153,0.389920222665339,10,0.0636030366140124,1,1,0,486.5416666666667,0.21624074074074076,4.0,5,1
22.0,61000,MORTGAGE,6.0,EDUCATION,2100,6.62,0,0.03,3,Female,Married,Master,UK,Wales,Cardiff,Part-time,36,0.0344262295081967,6161.632191717425,0.135436593306843,5,0.6452021333210552,1,1,0,62.195,0.012235081967213115,18.0,1,0
24.0,55000,MORTGAGE,8.0,EDUCATION,6000,11.99,1,0.11,2,Male,Single,High School,USA,New York,Buffalo,Self-employed,60,0.109090909090909,7036.655190634078,0.237030094375165,4,0.3766321996174843,3,1,0,111.99,0.02443418181818182,16.0,2,0
21.0,61000,MORTGAGE,6.0,PERSONAL,6000,13.48,0,0.1,3,Female,Divorced,High School,Canada,Ontario,Ottawa,Unemployed,24,0.0983606557377049,3459.703058867443,0.1550770993256957,6,0.713044128147623,0,0,0,283.7,0.05580983606557377,18.0,3,0
22.0,27000,RENT,0.0,VENTURE,5000,15.31,1,0.19,2,Female,Single,Bachelor,Canada,BC,Vancouver,Full-time,36,0.1851851851851851,8090.090483393636,0.4848181660516161,14,0.5535192888472671,0,1,1,160.15277777777777,0.07117901234567901,0.0,4,1
22.0,27000,RENT,6.0,DEBTCONSOLIDATION,5000,9.32,0,0.19,2,Female,Married,High School,UK,Scotland,Edinburgh,Full-time,36,0.1851851851851851,7297.609778357944,0.455467028828072,15,0.6346925012423813,1,1,1,151.83333333333334,0.06748148148148149,12.0,1,0
22.0,27000,RENT,1.0,VENTURE,5000,10.08,0,0.19,2,Male,Widowed,Master,Canada,Ontario,Toronto,Full-time,24,0.1851851851851851,1504.951577185943,0.2409241324883682,4,0.6507429003342659,1,1,0,229.33333333333334,0.10192592592592593,2.0,2,0
25.0,27096,RENT,7.0,DEBTCONSOLIDATION,5000,7.9,1,0.18,2,Male,Married,Bachelor,USA,California,Los Angeles,Full-time,36,0.184529081783289,3921.897458914741,0.3292699091716394,8,0.9197613581351706,0,0,0,149.86111111111111,0.06636895974805629,14.0,1,0
21.0,27200,RENT,0.0,MEDICAL,5000,13.48,0,0.18,3,Female,Divorced,High School,UK,Wales,Swansea,Full-time,60,0.1838235294117647,6580.421947534827,0.4257508068946627,8,0.3251798644374387,0,0,1,94.56666666666666,0.04172058823529412,0.0,3,0
22.0,61000,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,11.49,0,0.13,2,Male,Single,Bachelor,UK,England,Manchester,Full-time,60,0.1311475409836065,11749.99154401324,0.3237703531805449,6,0.1392059194077661,0,0,0,148.65333333333334,0.029243278688524593,2.0,2,0
23.0,61000,MORTGAGE,2.0,VENTURE,18400,19.29,0,0.3,2,Female,Married,Master,USA,California,Los Angeles,Full-time,24,0.3016393442622951,17521.19393429131,0.5888720317096936,13,0.6871874382113512,1,1,0,914.5566666666667,0.17991278688524592,4.0,5,0
26.0,61000,MORTGAGE,10.0,PERSONAL,12000,10.99,0,0.2,3,Male,Single,High School,UK,Scotland,Glasgow,Part-time,60,0.1967213114754098,5253.843177545423,0.2828498881564823,4,0.2314093374446735,2,1,0,221.98000000000002,0.04366819672131148,30.0,2,0
22.0,61000,MORTGAGE,6.0,EDUCATION,12000,7.49,0,0.2,2,Female,Married,High School,Canada,Quebec,Quebec City,Unemployed,60,0.1967213114754098,3937.760758136053,0.2612747665268205,11,0.1923809838183265,0,0,0,214.98,0.042291147540983606,12.0,1,0
26.0,61000,MORTGAGE,4.0,PERSONAL,8000,7.49,0,0.13,2,Male,Married,Master,USA,New York,Buffalo,Full-time,60,0.1311475409836065,15950.81528218266,0.3926363161013551,15,0.8507645035347013,0,0,0,143.32,0.02819409836065574,8.0,1,0
22.0,27264,RENT,4.0,EDUCATION,5000,13.11,0,0.18,3,Female,Divorced,High School,UK,Wales,Cardiff,Full-time,60,0.1833920187793427,5126.070339327061,0.3714080963661627,13,0.1292452232428285,0,1,0,94.25833333333334,0.041486942488262915,12.0,3,1
24.0,61000,MORTGAGE,7.0,PERSONAL,3000,15.62,0,0.05,3,Male,Divorced,Bachelor,USA,New York,Buffalo,Full-time,60,0.0491803278688524,4454.8063285776,0.1222099398127475,14,0.1219096473967335,1,1,0,57.81000000000001,0.011372459016393445,21.0,4,0
23.0,61000,MORTGAGE,4.0,PERSONAL,10000,6.99,0,0.16,2,Female,Single,High School,Canada,Quebec,Montreal,Full-time,36,0.1639344262295081,14525.27001660631,0.4020536068296116,10,0.8361220056753004,0,0,0,297.19444444444446,0.058464480874316944,8.0,1,0
22.0,27360,RENT,5.0,EDUCATION,5000,7.51,0,0.18,2,Male,Divorced,High School,UK,England,London,Full-time,36,0.1827485380116959,6060.445226355509,0.404256038974982,1,0.3194312956506736,0,0,1,149.31944444444446,0.0654909844054581,10.0,1,0
24.0,27500,RENT,0.0,PERSONAL,5000,15.07,1,0.18,4,Male,Single,High School,UK,England,London,Full-time,24,0.1818181818181818,2215.574768647487,0.2623845370417268,12,0.6559181505544603,0,1,0,239.72916666666666,0.10460909090909092,0.0,5,1
26.0,61000,MORTGAGE,10.0,PERSONAL,4200,7.29,0,0.07,4,Female,Single,High School,USA,Texas,Dallas,Full-time,60,0.0688524590163934,12692.38065185322,0.2769242729812002,6,0.5750631911150962,1,1,0,75.10300000000001,0.014774360655737707,40.0,1,0
22.0,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,12000,7.29,0,0.2,3,Male,Married,PhD,UK,Wales,Cardiff,Self-employed,24,0.1967213114754098,9512.264711922153,0.3526600772446254,13,0.6706730806216399,0,0,0,536.4499999999999,0.1055311475409836,18.0,1,0
