person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_term_months,other_debt,open_accounts,past_delinquencies,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,credit_utilization_ratio,severe_default_history,vulnerable_borrower,monthly_payment_to_income,log_person_income,log_loan_amnt,log_other_debt,cb_person_default_on_file,gender,loan_grade_enc,education_level_enc,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,marital_status_Married,marital_status_Single,marital_status_Widowed,country_UK,country_USA,employment_type_Part-time,employment_type_Self-employed,employment_type_Unemployed,loan_status
22.0,29000,0.0,6400,13.48,4,36,3077.235061225204,10,0,0.22,0.2206896551724138,0.3268012090077656,0.3976846216004731,1,0,0.08347954022988507,10.275085591132715,8.764209507142004,8.032111679652257,1,1,3,2,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0
25.0,29120,0.0,6400,16.29,2,36,8533.65548388346,14,0,0.22,0.2197802197802197,0.5128315756828111,0.5446033199676978,0,1,0.0851941391941392,10.279214842380336,8.764209507142004,9.05189026931525,0,1,4,2,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,1
23.0,30000,2.0,6400,6.99,4,36,1609.393599899729,13,0,0.21,0.2133333333333333,0.2669797866633243,0.4935318813732064,0,0,0.07608177777777778,10.308985993422082,8.764209507142004,7.384233900087511,0,0,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,0
26.0,53595,3.0,6000,7.88,2,24,10253.18813066773,8,1,0.11,0.1119507416736635,0.303259410964973,0.4146852380294283,1,0,0.06038623005877414,10.889229717408499,8.699681400989514,9.235441499227,0,1,1,1,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
22.0,30000,4.0,6400,15.99,2,60,5828.644191454963,5,0,0.21,0.2133333333333333,0.4076214730484988,0.5261312677760484,0,1,0.049489066666666665,10.308985993422082,8.764209507142004,8.670711246856873,0,0,4,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1
23.0,30000,3.0,6400,13.48,3,36,7039.37159762232,14,0,0.21,0.2133333333333333,0.4479790532540774,0.3053023739050244,1,1,0.0806968888888889,10.308985993422082,8.764209507142004,8.859416231512245,1,0,3,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0
23.0,30000,2.0,6400,7.49,3,36,2694.826431384594,15,0,0.21,0.2133333333333333,0.3031608810461531,0.3888631027883871,0,0,0.07643733333333333,10.308985993422082,8.764209507142004,7.899460089909488,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
23.0,53664,7.0,15000,10.75,4,60,12213.66891154887,6,1,0.28,0.2795169946332737,0.5071121964734062,0.1172602779387422,1,0,0.06191301431127012,10.890516298915625,9.61587214452889,9.410392878252766,0,0,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
21.0,53684,5.0,16000,15.65,4,36,5895.972952887822,15,0,0.3,0.2980403844720959,0.4078677623293313,0.1908553881884824,1,0,0.11489456821399299,10.890888911868236,9.680406499268875,8.68219443940152,1,1,4,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
22.0,30000,1.0,6400,16.0,3,60,4633.370000100184,14,1,0.21,0.2133333333333333,0.3677790000033395,0.1021657700148144,1,0,0.04949333333333333,10.308985993422082,8.764209507142004,8.441255546453199,0,0,5,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1
23.0,53724,7.0,8600,6.03,3,36,8302.16122442456,5,1,0.16,0.1600774328047055,0.3146109974019909,0.3619057827200541,1,0,0.05657670066760976,10.891633721510711,9.059633754551479,9.024391591684562,0,0,1,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
25.0,53742,9.0,10750,5.79,2,60,12240.89221595185,9,0,0.2,0.2000297718730229,0.4278012023361961,0.1231308735223797,0,0,0.0423222991328942,10.891968704950774,9.282754052485227,9.412619136924604,0,0,1,2,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0
25.0,30500,5.0,6400,11.49,4,24,2480.625312314842,14,2,0.21,0.2098360655737705,0.2911680430267161,0.477000896029019,1,0,0.11697311475409837,10.32551474894327,8.764209507142004,7.816668992368176,0,1,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
26.0,31200,1.0,6400,7.51,3,12,8785.529576391338,14,0,0.21,0.2051282051282051,0.4867156915510044,0.120469363738371,0,1,0.22053333333333333,10.348205424565993,8.764209507142004,9.080975097746727,0,1,1,3,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0
24.0,53800,4.0,6000,10.99,2,36,3497.704488653293,8,0,0.11,0.1115241635687732,0.1765372581534069,0.3841948536084926,0,0,0.041260223048327146,10.893047333337728,8.699681400989514,8.16014803285747,0,0,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
23.0,47800,4.0,18000,10.95,3,12,5462.359981688933,12,1,0.38,0.3765690376569037,0.4908443510813584,0.5207858534078982,1,0,0.4178033472803347,10.774801838762809,9.798182590890704,8.605819260731256,0,0,2,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1
22.0,53808,5.0,6000,8.9,2,24,9028.0085162759,9,0,0.11,0.111507582515611,0.2792894832789901,0.936832554456836,0,0,0.06071587867975022,10.893196018404446,8.699681400989514,9.108197841520669,0,0,1,4,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
22.0,31224,0.0,6400,9.32,4,24,5066.183799209689,7,1,0.2,0.2049705354855239,0.3672234114530389,0.2409106389747175,1,0,0.11203689469638739,10.348974334993779,8.764209507142004,8.530540478591407,0,1,1,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
22.0,53832,2.0,11700,12.87,2,24,5884.027425284295,8,0,0.22,0.2173428444048149,0.3266463706584242,0.3139370941873913,0,0,0.12265743423985734,10.893641941007104,9.367429587218957,8.680166679884758,0,0,3,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
21.0,53851,2.0,12000,10.0,2,60,9907.02328055232,14,1,0.22,0.2228370875192661,0.4068081053379198,0.3402926436619296,1,0,0.04902415925423856,10.893994822099126,9.392745258631441,9.201100140278706,0,0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
21.0,53876,4.0,2700,14.72,4,36,12405.36392390803,4,0,0.05,0.050115079070458,0.2803727805313689,0.949980051750402,0,0,0.019164006236543175,10.894458949686847,7.901377353792616,9.425964839610959,0,0,3,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
22.0,53913,6.0,11500,5.99,4,24,7063.369508446744,4,0,0.21,0.2133066236343739,0.3443208411412228,0.3647105657551557,0,0,0.11304184519503646,10.895145463430168,9.350189267092581,8.862819049586008,0,1,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
22.0,53947,0.0,6400,9.62,4,36,6699.87747215649,12,1,0.12,0.1186349565314104,0.2428286553868888,0.1687291799456652,1,0,0.043349213116577384,10.895775898636748,8.764209507142004,8.809993762797266,0,1,2,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0
23.0,53976,7.0,2000,10.74,3,60,14631.14219451142,3,1,0.04,0.0370535052615977,0.3081210574053546,0.4695683004023616,1,0,0.008206610345338667,10.896313308888274,7.601402334583733,9.590975908073743,0,0,2,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
26.0,31836,1.0,6400,14.35,4,60,5427.411398532636,8,0,0.2,0.201030280185953,0.3715105980189922,0.1528288110198502,0,0,0.045975625078527455,10.368384414413704,8.764209507142004,8.599401810001016,0,1,3,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,0
22.0,54000,6.0,5000,6.03,2,60,12388.72451735022,6,0,0.09,0.0925925925925925,0.3220134169879671,0.3208132549200142,0,0,0.019635185185185186,10.896757843893464,8.517393171418904,9.424622740102413,0,1,1,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
23.0,32000,4.0,6400,8.9,4,60,5019.341352997829,8,0,0.2,0.2,0.3568544172811821,0.4845473181140221,0,0,0.04356,10.373522431293592,8.764209507142004,8.52125320897912,0,1,1,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
24.0,33000,8.0,6400,9.99,2,12,3474.033812805677,7,0,0.19,0.1939393939393939,0.2992131458425963,0.7735903328233579,0,0,0.2133139393939394,10.404293143019792,8.764209507142004,8.153359488255346,0,1,2,2,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,0
26.0,34200,2.0,6400,17.49,3,12,7772.728907645237,2,0,0.19,0.1871345029239766,0.4144072780013227,0.7344969133115289,1,1,0.21986432748538012,10.440010162389305,8.764209507142004,8.958505239135143,1,0,4,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1
26.0,54000,10.0,5000,6.62,2,60,15832.56491072295,13,1,0.09,0.0925925925925925,0.385788239087462,0.2745578439134772,1,0,0.019744444444444443,10.896757843893464,8.517393171418904,9.669887327188063,0,1,1,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
21.0,35000,3.0,6400,12.69,4,36,9695.46110048536,2,0,0.18,0.1828571428571428,0.4598703171567245,0.6084446966629303,0,1,0.06868723809523809,10.463131911491967,8.764209507142004,9.179516262921485,0,0,2,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
22.0,29000,4.0,6400,15.95,4,36,8661.316232256202,2,1,0.22,0.2206896551724138,0.5193557321467656,0.8324670724717401,1,1,0.08529655172413793,10.275085591132715,8.764209507142004,9.066737429103577,1,1,5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
22.0,54000,3.0,15750,6.62,4,36,5676.008978131542,7,1,0.29,0.2916666666666667,0.396777944039473,0.1253862360079487,1,0,0.10365833333333334,10.896757843893464,9.664659134301736,8.644179784661732,0,0,1,2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
23.0,35000,2.0,6400,13.48,4,24,9611.18588992202,7,2,0.18,0.1828571428571428,0.4574624539977719,0.8376446879104217,1,1,0.10375314285714286,10.463131911491967,8.764209507142004,9.170786936028701,0,1,3,3,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,0
26.0,54000,4.0,9600,6.62,3,36,3507.548253161922,4,0,0.18,0.1777777777777777,0.2427323750585541,0.4591392302520882,0,0,0.06318222222222222,10.896757843893464,9.169622538697624,8.16295762781479,0,1,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
23.0,54000,7.0,4800,12.42,2,36,14862.49304438255,2,0,0.09,0.0888888888888888,0.3641202415626398,0.3786332243413221,0,0,0.033309629629629633,10.896757843893464,8.476579508530941,9.60666335420063,0,0,2,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,0
26.0,36000,10.0,6400,5.99,3,36,9003.165546421164,1,0,0.18,0.1777777777777777,0.4278657096228101,0.1349138205643416,0,1,0.06280888888888889,10.491301994830229,8.764209507142004,9.1054425877329,0,0,1,2,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,0
23.0,37000,4.0,6400,7.49,4,24,7520.527379131404,15,1,0.17,0.1729729729729729,0.3762304697062541,0.4807870278067618,1,0,0.09296432432432432,10.518700218288165,8.764209507142004,8.925524505247107,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
23.0,54000,7.0,6000,6.03,4,24,10375.01868731115,14,0,0.11,0.1111111111111111,0.3032410868020583,0.5590405967232557,0,0,0.05890555555555555,10.896757843893464,8.699681400989514,9.247252527007683,0,1,1,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
26.0,37850,1.0,6400,9.88,2,60,10819.94744792816,4,0,0.17,0.1690885072655218,0.4549523764313912,0.7153310583890247,0,1,0.03715889035667107,10.54141267859585,8.764209507142004,9.289239113070453,0,1,2,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
23.0,54000,2.0,7000,6.62,3,60,10171.89972951437,12,0,0.13,0.1296296296296296,0.3179981431391549,0.0773703836833086,0,0,0.027642222222222224,10.896757843893464,8.853808274977197,9.227482574214589,0,1,1,2,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
25.0,54000,9.0,15000,13.48,4,36,3466.839610345633,9,0,0.28,0.2777777777777778,0.3419785113026969,0.3165656936454916,1,0,0.10507407407407407,10.896757843893464,9.61587214452889,8.151287088372356,1,1,3,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
22.0,54000,5.0,7000,10.65,4,60,6430.763179921943,8,2,0.13,0.1296296296296296,0.2487178366652211,0.2824087448454954,1,0,0.02868703703703704,10.896757843893464,8.853808274977197,8.769003991138979,0,1,2,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0
23.0,54000,5.0,8500,12.42,2,24,6075.286364169896,5,0,0.16,0.1574074074074074,0.2699127104475907,0.1388905247971137,0,0,0.08847870370370371,10.896757843893464,9.04793908261736,8.712148992981938,0,1,2,3,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
25.0,38000,3.0,6400,7.88,3,36,2337.477300850364,1,0,0.17,0.1684210526315789,0.2299336131802727,0.8877835855490566,0,0,0.06056421052631579,10.545367754151743,8.764209507142004,7.757255270405281,0,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
24.0,39500,0.0,6400,10.36,2,60,6167.13007432479,3,0,0.16,0.1620253164556962,0.3181551917550579,0.2080416757105433,0,0,0.03576222784810126,10.584081267024454,8.764209507142004,8.727151003594862,0,0,2,4,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0
25.0,41508,4.0,6400,14.79,3,36,11105.5140491441,1,0,0.15,0.154187144646815,0.4217383166894118,0.1930834405855403,0,1,0.05899714111335967,10.63366555017632,8.764209507142004,9.3152870664448,0,0,3,2,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0
22.0,54000,4.0,25000,10.99,3,60,9852.4470748709,14,1,0.46,0.4629629629629629,0.6454156865716834,0.6339269244995894,1,0,0.10276851851851852,10.896757843893464,10.12667110305036,9.195576629785208,0,1,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
22.0,38000,2.0,6400,20.62,3,36,10189.24846610232,8,1,0.17,0.1684210526315789,0.4365591701605874,0.1375468407176231,1,1,0.06771649122807018,10.545367754151743,8.764209507142004,9.22918650924652,0,0,6,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
25.0,54000,6.0,7000,18.64,3,60,8242.044294797186,4,0,0.13,0.1296296296296296,0.2822600795332812,0.4202089398670582,0,0,0.03075851851851852,10.896757843893464,8.853808274977197,9.017125007924555,0,1,5,3,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
26.0,46000,2.0,6400,9.67,4,60,10296.00240424442,15,0,0.14,0.1391304347826087,0.3629565740053135,0.2383551577850027,0,0,0.030516869565217392,10.736418414365376,8.764209507142004,9.23960810314652,0,0,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0
22.0,46300,1.0,6400,7.49,4,60,11287.78121720965,1,0,0.14,0.1382289416846652,0.3820255122507484,0.6462153719906015,0,0,0.029716457883369327,10.742918838113225,8.764209507142004,9.331564698899212,0,0,1,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0
22.0,54000,4.0,15000,11.99,2,60,12413.87405360059,1,0,0.28,0.2777777777777778,0.5076643343259369,0.521559699960543,0,0,0.06221666666666667,10.896757843893464,9.61587214452889,9.426650553194925,0,1,2,2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
23.0,54000,4.0,5000,9.99,3,36,14837.27444862084,5,0,0.09,0.0925925925925925,0.3673569342337192,0.3811107003467409,0,0,0.033947530864197537,10.896757843893464,8.517393171418904,9.604965232913559,0,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
26.0,48000,0.0,15000,5.99,2,36,2717.051085338041,3,0,0.31,0.3125,0.3691052309445425,0.3181329060957784,0,0,0.11040625000000001,10.778977123006351,9.61587214452889,7.907670389728737,0,0,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1
24.0,54000,7.0,5000,5.42,4,24,2717.803759416267,8,0,0.09,0.0925925925925925,0.142922291841042,0.6786738796245505,0,0,0.04880555555555555,10.896757843893464,8.517393171418904,7.907947268219897,0,1,1,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
22.0,48000,3.0,6500,15.99,2,60,10337.37898838434,2,1,0.14,0.1354166666666666,0.3507787289246736,0.8651388779201058,1,0,0.03141395833333333,10.778977123006351,8.77971129020447,9.24361836482328,1,0,4,3,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1
25.0,54000,7.0,5500,10.59,4,36,9880.964456823902,11,0,0.1,0.1018518518518518,0.2848326751263685,0.3847018185953442,0,0,0.037545987654320996,10.896757843893464,8.612685172875459,9.198466602639856,0,0,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
